"-------------------
Title: Introduction to Computer Programs and Algorithms

Chapter 1: What is a Computer Program?
A computer program is a set of instructions that we want a computer to perform. It is a collection of commands that tells the computer how to solve a specific problem or complete a desired task.

Chapter 2: Understanding Algorithms
An algorithm is a step-by-step process that we want a program to accomplish. It provides a clear and structured approach to solving a problem. For example, if we want to write a computer program to toast a piece of bread, we would first define an algorithm that outlines the necessary steps. However, it's important to note that algorithms may need to consider various details and assumptions, such as user preferences, cultural differences, and potential alternatives.

Chapter 3: Designing Effective Requirements
Design requirements are essential in developing successful applications. They help developers identify what the application should and should not do when it is complete. Design requirements involve collaboration between developers, users, and customers. This stage typically starts by gathering input from clients, customers, and stakeholders about the desired functionality and problem-solving objectives of the application.

-------------------","[Front: What is a Computer Program? Back: A computer program is a set of instructions that we want a computer to perform.],
[Front: What is an Algorithm? Back: The step by step process that we want a program to accomplish. i.e. If we want to write a computer program to toast a piece of bread, we would first write an algorithm. This algorithm might look something like this: 1. Take the bread out of the bag. 2. Place the bread in the toaster. 3. Press the toast button. 4. Wait for the toast to pop up. 5. Remove the toast from the toaster. At first glance, this algorithm seems to solve our problem. However, our algorithm leaves out many details and makes many assumptions, for example: 1. What kind of toast does our user want? Does the user want white bread, wheat, or some other kind of bread? 2. How does the user want the bread toasted, light or dark? 3. What does the user want on the bread after it is toasted: butter, margarine, honey, or strawberry jam? 4. Maybe the user wanted another kind of toast, like French toast or garlic toast, which is prepared by means other than a toaster. 5. Does this algorithm work for all your users in their cultures and languages? Now, you might be thinking we are getting too detailed for just doing a simple toast program. Over the years, software development has the reputation of taking too long, costing too much, and not being what the user wants. This reputation came to be because computer programmers often start writing their programs before they have really thought through their algorithms.],
[Front: What is Design Requirements? Back: The key ingredients to making successful applications starts with design requirements. Design requirements can be very formal and detailed or a simple list on a piece of paper. The importance of design requirements is they help the developer flesh out what the application should do and not do when complete. Design requirements should not be completed in a programmer’s vacuum but should be a collaboration between developers, users, and customers. Design requirements usually begin by asking clients, customers, and or stakeholders how the application should work, what problems it should solve, and how the app should solve the problem. Requirements can include long or short narrative descriptions of the app, screen mockups, and formulas.]"
"-------------------
Title: User Interface Design and Debugging

Chapter 1: The Importance of User Interface (UI) Design
The user interface (UI) design is a key ingredient in an effective application. It involves designing the layout and visual elements that users interact with. Many software developers begin with UI design and then derive design requirements from their screen layouts. Feedback from clients and potential users is crucial during this stage, helping refine the design before programming begins.

Chapter 2: Identifying Bugs and Error-Free Programming
After programming, it is important to ensure that the program aligns with the design requirements and user interface design. Errors in programming are commonly referred to as bugs. Detecting and fixing bugs is essential to deliver a reliable and functional application.

-------------------","[Front: User Interface? Back: key ingredient to your successful app is the user interface (UI) design. Many software developers start with the UI design, and after laying out all the screen elements and having many users look at paper mock-ups, they then write out the design requirements from their screen layouts. Once you have done your best to flesh out all the design requirements, laid out all the user interface screens, and had the client(s) or potential customers look at your design and give you feedback, coding can begin. Once coding begins, design requirements and user interface screens can change, but the changes are typically minor and easily accommodated by the development process.],
[Front: What is a Bug? Back: After programming, we need to make sure our program 1) matches the design requirements 2) user interface design 3) there are no errors. In programming vernacular, errors are called bugs.]"
"-------------------
Title: Quality Assurance and Debugging in Software Development

Chapter 1: Importance of Quality Assurance (QA)
Quality Assurance (QA) is a vital component of software testing methodology. It involves thorough testing performed by experienced individuals who didn't write the application. QA ensures that the software meets the defined requirements and functions as intended.

Chapter 2: Debugging and Iterative Development
During the testing phase, developers collaborate with QA staff to identify and resolve issues in the application. This process is known as debugging. It often leads to changes in design requirements and user interface elements to enhance the application's usability. Iterative development, involving repeated cycles of testing and refinement, is common in this phase.

-------------------","[Front: What is Quality Assurance (QA)? Back: Someone who is experienced in software testing methodology and who didn’t write the app performs this testing. Software testing is commonly referred to as Quality Assurance (QA).],
[Front: Debugging? Back: During the testing phase, the developer will need to work with QA staff to determine why the application is not working as designed. The process is called debugging. Frequently during testing and debugging, changes to the requirements (design) need to occur to make the application more usable for the customer. Once the design requirements and user interface changes are made, the process begins over again.]"
"-------------------
Title: Fundamentals of Computer Science

Chapter 1: Object-Oriented Programming (OOP)
Object-Oriented Programming (OOP) is a programming paradigm that utilizes objects, which are instances of classes, to design applications and computer programs. It represents concepts as objects that have associated data fields (attributes) and procedures (methods).

Chapter 2: Understanding Objects, Properties, and Methods
In OOP, an object can be visualized as a collection of nouns and verbs. Properties are the nouns, representing attributes or characteristics of the object. On the other hand, methods are the verbs, defining the actions or behaviors that an object can perform.

Chapter 3: Overview of Integrated Development Environments (IDEs)
An Integrated Development Environment (IDE) is a tool used by computer programmers to write, test, and debug programs. It provides features like code editing, debugging, and project management, simplifying the development process and increasing productivity.

Chapter 4: Bits, Bytes, and Moore's Law
Bits are the basic units of information used by computers, having a value of either 0 or 1. A byte, composed of 8 bits, can represent up to 256 different values. Moore's Law, formulated by Intel co-founder Gordon E. Moore, states that the number of transistors on integrated circuits doubles approximately every two years, leading to significant advancements in computational power.

-------------------

Please let me know if you need any further information or modifications","[Front: Object Oriented Proramming (OOP)? Back: a programming paradigm that represents concepts as ""objects"" that have data fields (attributes that describe the object) associated procedures known as methods. \ Objects, which are usually instances of classes, are used to interact with one another to design applications and computer programs.],
[Front: What is an object, property, method? Back: An object is a bucket of nouns and verbs A attribute/property is a noun in the bucket A method is a verb in the bucket],
[Front: What is an Integrated Development Environment? Back: A computer programmer that records input, sends to interpreter, and receives output],
[Front: A bit? Back: the basic unit of information used by computers to store and manipulate data. A bit has a value of either 0 or 1.],
[Front: Moore's Law Back: the number of transistors on integrated circuits doubles approximately every two years. In 1965, the cofounder of Intel, Gordon E. Moore, described the trend of transistors in a processor. He observed that the number of transistors in a processor doubled every 18 months from 1958 to 1965, and would likely continue “for at least 18 months.” The observation became famously known as “Moore’s Law” and has proven accurate for more than 55 years.],
[Front: What is a byte? Back: A byte is composed of 8 bits, a convenient power of 2. Whereas a bit can two different values, a byte can represent up to 256 different values.]"
"Textbook Notes:
- The binary number system is a numerical system that uses the symbols 0 and 1 to represent values.
- Hexadecimal is a base-16 number system that uses 16 distinct symbols to represent values.
- Unicode is a character encoding system that can have up to a 4-byte character set, allowing for representation of more than 256 characters.
- Data types are classifications that define the type of data we want to store in a program.
- A variable is used to store data and is declared with an associated data type.","[Front: What is a binary number system? Back: The binary number system represents numerical symbols, 0 and 1.],
[Front: What is a Hexadecimal? Back: Hexadecimal is a base-16 number system. It uses 16 distinct symbols, 0–9 to represent values zero to nine, and A, B, C, D, E, and F to represent values 10 to 15. For example, the hexadecimal number 2AF3 is equal to the decimal number 10995.],
[Front: What is Unicode? Back: Representing characters with a byte worked great for computers until about the 1990s, when the personal computer became widely adopted in non-Western countries where languages have more than 256 characters. Instead of a one-byte character set, Unicode can have up to a 4 bytes character set. The first 256 code points are indicial to the ASCII character table. Unicode can have different character encodings.],
[Front: What is data types? Back: A data type (or datatype) is a classification identifying one of various types of data, such as floating-point, integer, or Boolean, that states: the possible values for that type; the operations that can be done on that type; and the way the values of that type are stored Simple term: A data type is simply the declaration to our program that defines the data we want to store.],
[Front: A variable? Back: A variable is used to store our data and is declared with an associated data type. All data is stored in a variable, and the variable has to have a variable type.]"
"Textbook Notes:
- Boolean logic is a system of logical operations using binary operators like AND, OR, and NOT.
- XOR is a binary operator that yields a TRUE result if only one of the operands is TRUE.
- A truth table is a mathematical table used in logic to evaluate Boolean operators.
- Comparison operators are used to compare different data items and produce a logical TRUE or FALSE result.
- Pseudo-code is a high-level description of an algorithm that does not contain the necessary programming syntax.
- A loop is a sequence of program statements that can be repeated multiple times.
- Scope refers to the context in which an object exists, depending on where it is declared and used.
- Getters and setters are methods used to access and update instance variables outside of an object.
- Instance variables are variables defined in the interface file of a class and are accessible once the class has been instantiated.
- An abstract class is a class that cannot have direct instances and may have abstract methods without definitions.","[Front: What is boolean logic? Back: Is a system for logical operations. Boolean logic uses binary operators like AND, OR, and the unary operator NOT to determine if your conditions are met.],
[Front: XOR Truth Table? Back: ...... The operator XOR yields TRUE result if only one of the operands is TRUE.],
[Front: Truth Table? AND, OR, XOR, NAND, NOR? Back: A truth table is mathematical table used in logic to evaluate Boolean operators. They are helpful when trying to determine all the possibilities of a Boolean operator. Operatot = AND: OR: XOR: NAND: NOR: T Op T = T T F F F T Op F = F T T T F F Op T = F T T T F F Op F = F F F T T],
[Front: Comparison Operators? Back: Comparison of different data items is accomplished with comparison operators. These operators produce a logical TRUE or FALSE result. i.e. >,<, >=, <=,==, !=],
[Front: Pseudo-code? Back: a high-level description of an algorithm we are trying to solve it does express the algorithm that is necessary to solve the problem at hand but does not contain the necessary programming syntax for coding.],
[Front: What is a loop? Back: A loop is a sequence of program statements, which is specified once but can be repeated several times in succession. Count-controlled: repeat a specified number of times Condition-controlled: until some condition occurs],
[Front: What is scope? Back: The context in which an object exists. depends on where the object is declared and how it’s used. maybe the life of the program or a function or method.],
[Front: Purpose of getters and setters? Back: Outside of an object, a instance variable is not visible at all. Outside of objects we need to be able to access these instance variables as well. How with getters and setters. A getter is a method that returns the value of something in the object, typically an instance variable like the author variable from the Book object. A setter is a method that updates or sets that instance variable.],
[Front: instance variables Back: Instance variables are variables that are defined in the interface file of the class and are accessible once the class has been instantiated.],
[Front: abstract class Back: a class that cannot have direct instances but whose descendents can have instances; a class that has declared one or more methods for which it does not provide definitions (i.e. abstract methods)]"
"Textbook Notes:
- An abstract data type (ADT) is a data declaration packaged together with the functions that operate on it.
- Abstraction is a mental facility that allows humans to view problems with varying degrees of detail.
- Abstraction involves focusing on the essential aspects of an entity and ignoring its accidental properties.","[Front: abstract data type (ADT) Back: a data declaration packaged together with the functions that operate on it],
[Front: abstraction Back: a mental facility that permits humans to view real-world problems with varying degrees of detail depending on the current context of the problem; the process of focusing on the essential, inherent aspects of an entity and ignoring its accidental properties; the selective examination of certain aspects of a problem],
[Front: abstraction Back: a mental facility that permits humans to view real-world problems with varying degrees of detail depending on the current context of the problem; the process of focusing on the essential, inherent aspects of an entity and ignoring its accidental properties; the selective examination of certain aspects of a problem]"
"Textbook Notes:
- Absolute positioning involves using pixel coordinates to position GUI components.
- Access transparency is a type of transparency that enables access to local and remote information objects using identical operations.
- An action is an instantaneous operation associated with events.
- Active rendering is a technique used in animation where an application manages its own visual updates.
- An activity is an operation that takes time to complete and is associated with states.
- An activity diagram is a UML diagram that models the activity of a software system.
- An actor object is an active object that drives a data flow graph by producing or consuming values","[Front: absolute positioning Back: using pixel coordinates to position GUI components],
[Front: access transparency Back: a type of transparency that enables local and remote information objects to be accessed using identical operations],
[Front: action Back: an instantaneous operation. Actions are associated with events and are usually formal in nature],
[Front: active rendering Back: a technique often used in animation where an application manages its own visual updates rather than relying on the operating system's rendering thread],
[Front: activity Back: an operation that takes time to complete. Activities are associated with states and represent real-world accomplishments],
[Front: activity diagram Back: a UML diagram that models the activity (workflow) of a portion of a software system],
[Front: actor object Back: an active object that drives a data flow graph by producing or consuming values]"
"Adapter Class:
An adapter class is a class in the java.awt.event package that provides empty implementations of event listener methods. This allows the programmer to write code for only the relevant events, improving code efficiency.

Address Space:
An address space is a collection of ranges of virtual memory locations that have specific memory access rights. It provides a way to organize and allocate memory for different processes or tasks within a computer system.

Aggregation:
Aggregation is a tightly coupled form of association between a whole and its parts. In this relationship, the whole is composed of the parts. Aggregation allows the parts to exist independently even if the whole is destroyed. It is also known as ""composition"" in some contexts.","[Front: adapter class Back: a class in the java.awt.event package that provides empty implementations of event listener methods so that the programmer can write code for only relavant events],
[Front: address space Back: a collection of ranges of virtual memory locations with specific memory access rights],
[Front: aggregation Back: a tightly coupled form of association, between a whole and its parts, in which the whole is composed of the parts; see also compositioni]"
"Algorithm:
An algorithm is a finite sequence of unambiguous instructions that, when given the required input, produces the correct output and then stops. It is a systematic procedure or step-by-step plan for solving a problem, specifying the order in which the steps are to be carried out.

ALU:
ALU stands for Arithmetic/Logic Unit. It is the part of the CPU (Central Processing Unit) that is responsible for performing arithmetic and Boolean operations, such as addition, subtraction, comparison, and logical operations like AND, OR, and NOT.

Analysis:
Analysis is a stage in the development cycle where a real-world problem is examined to understand its requirements without planning the implementation. It involves studying the problem domain, identifying constraints and objectives, and gathering relevant information.

Anonymous Class:
An anonymous class is a local class that is declared and instantiated in a single statement. It is often used as a parameter to a method. Anonymous classes provide a way to define a class on the fly without explicitly giving it a name.

API:
API stands for Application Programming Interface. It is the interface used by a program to access various services and functionalities provided by the underlying software or framework. APIs define the methods, protocols, and data structures that programmers can use to interact with a particular software component.

Applet:
An applet is a Java program that runs in a web browser or other applet container. Applets are designed to be embedded within an HTML page and can provide interactive content or functionality on a webpage.

Architecture:
Architecture refers to the overall structure of a system, including its partitioning into subsystems and the allocation of those subsystems to tasks and processors. It involves designing and organizing the components of a system to achieve its intended functionality and performance.

Array:
An array is a homogeneous collection of data items that are stored by a sequential ordinal index. It allows storing multiple values of the same data type in a contiguous memory block. Arrays provide efficient access to individual elements based on their index.

ASCII:
ASCII stands for the American Standard Code for Information Interchange. It is an encoding standard for text and control characters used in computers and communication devices. ASCII is a subset of Unicode, a more comprehensive character encoding system.

Assignment:
An assignment is an operation in programming that places a value in a variable. It assigns the value on the right side of the assignment operator (=) to the variable on the left side. Assignments allow manipulating and storing data in variables, facilitating the processing of information.","[Front: algorithm Back: a finite sequence of unambiguous instructions which, when given the required input, produces the correct output and then stops; a procedure for solving a problem in terms of the steps to be taken and the order in which the steps are to be carried out],
[Front: ALU Back: Arithmetic/Logic Unit -- the part of the CPU responsible for performing arithmetic and Boolean operations],
[Front: analysis Back: a stage in the development cycle in which a real-world problem is examined to understand its requirements without planning the implementation],
[Front: anonymous class Back: a local class that is declared and instantiated in a single statement, often as a parameter to a method],
[Front: API Back: Application Programming Interface -- the interface used by a program to access various services on the computer],
[Front: applet Back: a Java program that runs in a web browser or other applet container],
[Front: architecture Back: the overall structure of a system, including its partitioning into subsystems and their allocation to tasks and processors],
[Front: array Back: a homogeneous collection of data items stored by a sequential ordinal index],
[Front: ASCII Back: the American Standard Code for Information Interchange -- an encoding standard for text and control characters. ASCII is a subset of Unicode],
[Front: assignment Back: an operation that places a value in a variable]"
